Date,Tweet
22-11-22 2:19,b'@MrSparklez13 You sound exactly the same way that ignorant gringos here in the US when they see black Mexican people. Your skin color does not dictate if you are Mexican or not \xf0\x9f\x98\xac'
22-11-22 2:17,"b'@BenBergquam @EVerastegui Mexican\xe2\x80\x99s have changed and we are not going to vote for someone who shields his homosexuality with religion. Also, people won\xe2\x80\x99t make the same mistake of voting for another Pe\xc3\xb1a Nieto, nor for his lover.'"
22-11-22 2:17,b'Mexican parents have got to be the most ignorant people on earth'
22-11-22 2:16,"b'@moey_fresco @gnosklis @PFTCommenter simple concept: at a GDP/Capita of like 12,000, many Mexican people can not afford to spend even close to the same amount of money that people in the UK, market of 60+ million, bigger than any individual US state'"
22-11-22 2:14,"b'You might be my friend as a Mexican, but do your Mexican fam fw Blk people?\n\nYou might be my friend as a Caucasian, but does your Caucasian fam fwm?'"
22-11-22 2:11,b'When the Mexican dude smuggled the tequila into Qatar it was all fun and games though. Now it\xe2\x80\x99s \xe2\x80\x9crespect other people\xe2\x80\x99s country\xe2\x80\x9d \xf0\x9f\x98\x82 https://t.co/kBLoWqieEz'
22-11-22 2:11,b'This is the emotion (in Mexican format) that some people feel when you know you will see @Madeon in concert. (Shared by a fan) https://t.co/AtuxF6BVnK'
22-11-22 2:10,b'Feel like a lot of people are gonna be surprised when they see the Mexican team tomorrow and realize how shit the players are lol hope I\xe2\x80\x99m wrong #QatarWorldCup2022'
22-11-22 2:06,"b'@ThaGemineye @MartinPhillip39 @BornAKang You Americans say ""Spanish"" when talking about Hispanic Americans which is UTTERLY WRONG, you can\'t call a Mexican ""Spanish"". That\'s like calling an American ""English"". It is stupid and ignorant. Only people from Spain are SPANISH.'"
22-11-22 2:04,"b'@iwantmalibu @jed_b @gajames2 @davenewworld_2 I have no problem with her being scolded for breaking the rules, but I have made an issue out of insisting it was disrespectful when there is no indication of that.\n\nThe things have existed for over 1000 years, people have climbed it, and until only ~17 years ago, the Mexican /'"
22-11-22 2:02,"b'@buhzim @davM1A1 @Tr00peRR So you are saying that in the US it is wrong for people to fly Mexican/etc flags? Or parade for ""gay rights""? How very, VERY interesting.'"
22-11-22 2:01,"b'I love my people, 49ers just scored a touchdown and a Mexican local was thrilled out of his mind flexing to the camera his jersey... a Washington Redskins jersey...'"
22-11-22 1:59,"b'I need to embrace being more Mexican , I\xe2\x80\x99m dead ass tired of black people \xf0\x9f\xab\xa0 my cousins know how to do make up an wear dickies I get talked about for wearing my work uniform ion like det \xf0\x9f\x98\x82'"
22-11-22 1:57,b'@LivFaustDieJung @cory_fitz @mattyglesias The problem is all the people serving Mexican food are Salvadoran in Virginia. So you should be ordering papusa instead.'
22-11-22 1:54,"b'During the Spanish &amp; Mexican War. The Spanish or Spain attempted to conquer Mexico. They massacred Mexican people,Spaniards destroyed Mexican culture.They slaughtered many natives&amp;took lots of resources,such as silver&amp; gold from Mexico.@AmericanIndian8'"
22-11-22 1:52,b'Y\xe2\x80\x99all\xf0\x9f\x98\xad\xf0\x9f\x98\xad I just got cussed out by a Vietnamese grandma bc I didn\xe2\x80\x99t help \xe2\x80\x9cmy people\xe2\x80\x9d out. She said I was a disgrace to the culture for not accepting my roots &amp; looking out for them. I was speechless like do I start dancing duranguense right now how do I prove I\xe2\x80\x99m Mexican \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
22-11-22 1:52,b'@DavidChairo @eery00 @GirlsFightsClub you saying this is racist and as a Mexican man how do your people act ? everyone loves being racist to black people its just crazy to me you have people   3 shades lighter then you talking shit'
22-11-22 1:49,"b""Idk why people keep playing around in Mexico like Mexican jail is sweet lol.... y'all better get a grip."""
22-11-22 1:48,b'Why are Mexican people with microphones yelling into my tv before s football game.'
22-11-22 1:48,"b""@MZamoraNelson1 It amazes me that some people have never heard of or eaten Carne guisada. I might have to try making my own while I'm off this week. I usually get it from my local Mexican food place. I've even bought the frozen tv dinner from HEB. Yours looks much better. \xf0\x9f\x98\x9d"""
22-11-22 1:47,b'I just want people to make Mexican jokes again man'
22-11-22 1:45,"b'@MacdonaldLolo @RepMTG This her daughters pregnancy test from sleeping with every black and mexican@men. That\xe2\x80\x99s why MTG hates these people, cause her daughter doesn\xe2\x80\x99t. Gurgle gurgle slurp'"
22-11-22 1:42,"b'@Scottuenet It really does. Historically Mexican victories are very important to Mexico with countries like U.S., Spain, France etc., coming to steal &amp; take land - Mexican people have had to defend their land, many times, with their bodies. They take great pride in their sovereignty.'"
22-11-22 1:40,b'Imagine these Mexican people knot speaking American'
22-11-22 1:38,"b'No bc when I was dating my ex, who was a Mexican moreno I always said I loved it and he didn\xe2\x80\x99t. For example getting even more darker in the summer like I hated hearing it cause he thought it wasn\xe2\x80\x99t attractive. Yeah, colorism is very, very real for our people \xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab'"
22-11-22 1:38,"b'@_denisesalcedo You know, I used to see people Dominic\xe2\x80\x98s age get hit with a belt or a Chancla. it\xe2\x80\x99s really a shame. He has a Mexican bloodline and he got his ass beat by an Irishman. Very sad. \xf0\x9f\x98\x82'"
22-11-22 1:22,"b'Pretty awesome to see the Mexican people sing along with their national anthem. Meanwhile, @GoShockersMBB doesn\xe2\x80\x99t even make an appearance for ours. #standforAmerica'"
22-11-22 1:21,"b'I saw the Black Panther 2 movie. As a Mexican, I\'m not too happy how my people are depicted. We are depicted as blue exotic ""native"" creatures similar to Avatar. We are the bad people in the film. Plus the indigenous man is emasculated by a black feminist.'"
22-11-22 1:17,b'So dope to see the Mexican people sing their national anthem together with pride!! @NFL @AZCardinals @49ers #Respect'
22-11-22 1:17,b'So great to see (and hear) the Mexican people in attendance for #MondayNightFootball all sing their anthem together.  I hope we can get back to that here in the states.  #cardinalsvs49ers'
22-11-22 1:17,b'@ed_boy713 @lmafoootaye @vuddha1 @MANlTHEDON Right. So there\xe2\x80\x99s a history of Mexicans elbowing it up with the whites they identified with to discriminate against Black people to get ahead? These aren\xe2\x80\x99t the people who raised y\xe2\x80\x99all? Mexican Americans haven\xe2\x80\x99t internalized anti blackness? Lol'
22-11-22 1:12,b'@TheSiteSupply @Jarritos My Mexican people are going to go crazy for these \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'
22-11-22 1:11,b'Allahu Akbar! We\xe2\x80\x99ve heard from local daees in #Qatar2022 that 500+ people have embraced Islam recently. Here\xe2\x80\x99s a Mexican \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd fan who took his shahada\xe2\x9d\xa4\xef\xb8\x8f\n\nThousands of fans from around the \xf0\x9f\x8c\x8d are there. May they get an opportunity to see the beauty of Islam &amp; may Allah guide them \xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb https://t.co/cvgU531MYT'
22-11-22 1:11,"b'Ohhh he\xe2\x80\x99s BEEN making a lot of people very uncomfortable by speaking about this for years, also by being hot while not g\xc3\xbcerito (a tragic and abhorrent situation for mexican media) https://t.co/GT0PnWZXt5'"
22-11-22 1:10,"b'Homeless people should be rounded up in the middle of the night, put on buses and taken to Mexico.  Solve the homeless problem by just straight up relocating them elsewhere. Give the Mexican govt $1K per person to take them. Go be homeless and enjoy a nice burrito mucachos'"
22-11-22 1:06,b'@mexican_sunbro Yeah for sure. They need to outsource more or hire more people.'
22-11-22 1:04,b'Wait until the Mexican people hear what Nick Bosa thinks about them https://t.co/T3p6KwmncS'
22-11-22 0:56,b'I get so happy when I hear @fred_warner talk about how he\xe2\x80\x99s Mexican. You are making a lot of people proud. Especially #mexicans \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'
22-11-22 0:56,"b'@Grinch21188235 Its more ""colorist"" than the US from what ive heard. Stereotypical Mexican an American invisions are decendants of Native Americans , Aztecs etc brown people as you say but the High class is spanish folk like Canelo theya are seen as the high class in Mexico.'"
22-11-22 0:55,b'my mexican mother took a trip way back in europe and wherever she went people just. could not for the life of them figure out what she was or where she was from. it baffled them so much. mexicans are an anomaly'
22-11-22 0:54,b'I can\xe2\x80\x99t wait for that moment when the Mexican national anthem plays and the stadium explodes with the voices of our people singing. \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'
22-11-22 0:53,"b'@Abn_Panzer @UticaEric @terrancesavery Tallahassee / FSU.  I was working part time as a waiter in a Mexican restaurant\xe2\x80\x94many of my coworkers were gay (El Chicos\xe2\x80\x94did I mention my na\xc3\xafvet\xc3\xa9 \xe2\x80\x99 \xf0\x9f\x99\x84 \xe2\x80\x94 lots of laughs for figuring it out kinda late).  Good people, worked hard, played hard\xe2\x80\x94laughed a lot.'"
22-11-22 0:49,"b'Long days, clean air, alot of home less people, lots of weed, lots of yt\xe2\x80\x99s, close black communities, affordable housing, decent Mexican food https://t.co/yKt8lRbLCN'"
22-11-22 0:48,b'When we had the Oreo or Coconut talk in my graduate level Mexican American studies class \xe2\x80\x94 we eventually got to the racist and colonist nature of food export and comparing people to foods. I\xe2\x80\x99m certainly not a German Milkmaidnor an Irish biscuit \n\nhttps://t.co/9vphGaEcBx'
22-11-22 0:48,b'@JonesHospodTX He\xe2\x80\x99s using Stochastic Terrorism to get one of his clown followers to attack Mexican people again.'
22-11-22 0:46,b'@LORANLYNN80 @jessica_kirsh Always Stereotyping  Mexican People haha\xf0\x9f\x98\x86 Americans do the same bro'
22-11-22 0:45,"b'@MeekMeek007 @49ers Mexican people love the Niners,Dallas &amp; Raiders I\xe2\x80\x99m not surprised just want the 9ers to win'"
22-11-22 0:45,"b""@SpoonsSpace That's a travesty to all people who ever said let's eat Mexican. LOL https://t.co/YOruuaTgmj"""
22-11-22 0:41,"b""@elonmusk @BillFOXLA @FoxNews Professionals and agriculture workers can apply for work visas and fortunately many mexicans use it, people doing as must to be because are not criminals, but caravans from SA are stuck in the border even rejecting Mexican gov help because they don't like here!,full of exconvicts"""
22-11-22 0:41,"b""@RealJamesWoods I mean... is this really what people are having mental breakdowns about. I worry about putting food on my family's table. And I remember to thank Jesus, the Mexican farm worker who is willing to take those kinds of jobs..."""
22-11-22 0:38,"b""In mid-1941, Josephus Daniels, who as U.S. Ambassador to Mexico had firsthand knowledge of his Davis' business and political dealings, was quoted describing how Davis was viewed when he first began trading Mexican oil:\n\xe2\x80\x9cSome people regarded Davis as a profiteer; others as a man"""
22-11-22 0:29,"b""@fasc1nate I will preface comment by saying that I am Mexican so the butt hurt people don't claim I'm racist. But if the Amish teamed up with us Mexicans we would be unstoppable"""
22-11-22 0:24,b'@joncoopertweets Obama bombed civilian and still got handed a Nobel prize. By unstabilizing Libya in the name of \xe2\x80\x9cfreedom\xe2\x80\x9d he started the sub Saharan slave trade there. Obama gave violent Mexican criminals fully automatic weapons. And people still worship him.'
22-11-22 0:21,"b'@DeItaone Lol. I live in New built house. Over 90% of construction workers or builders are mexican. When you go office, you will find 100% white. Sales person and others make a lot of money while Mexicans make less. Unfair systems build by white color people'"
22-11-22 0:19,"b'@BillFOXLA ""Deported"" or \'VR\' ?\nSignificant difference in terms of paperwork, and ""rules.""\nMexican Nationals generally \'VR\' (voluntary return to Mex); while people from El Sal typically \'deported\'....'"
22-11-22 0:15,"b""@TonyKhan People should also stop racism with the khan, it is unnecessary they are more American in comparison than those who criticize. The Mexican brothers, don't forget, when Konnan asked for help to save Triple A, it was not wwe who shook his hand, it was Khan who saved triple A."""
22-11-22 0:14,b'@SassyJaxIsBack @davenewworld_2 The Mexican Government has signs everywhere. They don\xe2\x80\x99t allow people to walk on them. They want to preserve  their history and heritage.  I hope that woman was arrested or fined.'
22-11-22 0:08,"b""@RBReich What about the 300 fentanyl deaths per day? Your crocodile tears are for 5 people but can't spare a tweet for 300? Is it because it's made in China and brought across the Mexican border to kill young Americans? Where's their tweet?"""
22-11-22 0:08,b'Americans saying \xe2\x80\x9cMexican prison\xe2\x80\x9d like they not torturing people in Guantanamo right now \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Eqe38TFjKJ'
