Date,Tweet
23-11-22 18:36,b'These episodes have made me deeply homesick. Really miss Dallas Mexican food and the people associated \xf0\x9f\x8c\xae \xf0\x9f\xab\x94 https://t.co/Oku2MQGbe3'
23-11-22 18:31,"b""Unrelated but does anyone else eat those super spicy Korean noodles people eat as a challenge, but eat it just because it's yummy and spicy food is life (I'm Mexican and was raised on really spicy food in my family)"""
23-11-22 18:27,b'IM CRYING IM SO PROUD TO BE MEXICAN AND TO HAVE MY FAVORITE HUMAN LOVE MY PEOPLE MAKES ME SO EMOTIONAL https://t.co/5kdpz2CxYd'
23-11-22 18:26,"b'#FIFA investigating Mexican fans for saying \xe2\x80\x9cculero\xe2\x80\x9d while hosting a WC in a country where same sex relationships are not just illegal but people are imprisoned. Bro we ain\xe2\x80\x99t the problem, you are'"
23-11-22 18:25,"b""@bxguy83 @kanyewest True, true...Stanley Tucccci...but he also doesn't CARE about BLACK, MEXICAN OR PUERTO RICAN PEOPLE. JUST SAYIN*"""
23-11-22 18:24,b'i wish mexican people were real'
23-11-22 18:23,b'@omw @CBSNews Did you know that you know nothing about Mexican history nor its people?'
23-11-22 18:22,"b""Don't ask me how I know, but when all the media attention with the arrest happened NXIVM simply moved down to Mexico. A huge amount of the Mexican elite are involved with NXIVM and its still going strong. I personally know people tangentially involved via there families"""
23-11-22 18:21,"b'why tf is Twitter suspending people for talking trash to bigots and politicians but bigots and politicians can talk trash to transgender people, jewish people, women, gay people, black people, asian people, mexican/hispanic/latino people, human rights activists, indigenous people https://t.co/QDC67HKqFl'"
23-11-22 18:08,b'Mexican men are not good people'
23-11-22 18:07,"b'@edsbs @celebrityhottub @HollyAnderson @thejasonkirk while I completely understand the \xe2\x80\x9cdon\xe2\x80\x99t bring anything unless I ask\xe2\x80\x9d thing. You gotta understand some people, (all of my Mexican family) just can\xe2\x80\x99t understand that concept. We rented out a restaurant with full bar\xe2\x80\xa6'"
23-11-22 18:00,"b'@CongresswomanSC Putting kids in cages, hunting Haitians at the US/Mexican border. For 100\xe2\x80\x99s of years your people where forced to segregations. Your country as been child trafficking for sexual purposes for years. Or you forget that your history as been scrutinized since the foundation if USA. https://t.co/D1Hy8nW9li'"
23-11-22 17:49,"b""@Zaphod_2022a @Ribera84 @KSLcom Even if the shooter identifies as nonbinary, it just kinda proves how when hatred is so mainstream, people will even harm their own. My parents are Mexican immigrants, and I have 2 sibling that hate Latinos like they white. It's crazy."""
23-11-22 17:39,b'ive been seeing people drawing liam hfjone as a slim white boy n i just squint because... thats a fat mexican dude if ive ever seen one'
23-11-22 17:34,"b""@GOPChairwoman GOP uses border trips as a boondoggle to get good Mexican food.\n\nYou play on those times when there was no technology, and people had to visit to see what it's like.\n\nNowadays, you can even visit with CBP and see the infrared of illegals crossing in rough terrain.\n\nNOT an issue!"""
23-11-22 17:33,"b'@GOPChairwoman Why? Do you need the Cowardly Clown @RepJohnJoyce to spread another false and malicious rumor about people of Mexican decent spreading TB throughout Yuma, AZ again?'"
23-11-22 17:26,b'@WelshRugbyUnion Not for me thanks. The \xf0\x9f\xa5\x9a in Wales is for people who love Mexican waves and light shows.'
23-11-22 17:25,b'@spurfan49 @AP32COLD Stop right there!!! I\xe2\x80\x99m a Mexican Texan and I\xe2\x80\x99m totally against this! This is about racist people and you\xe2\x80\x99re pointing at us just like that!'
23-11-22 17:24,"b""@DarkAbeLincoln @RepJohnJoyce If you're expecting this Clown of a Congressman @RepJohnJoyce author of the most assinine legislative initiative ever, The Grinch Act, to bring home the bacon, you'll be waiting longer than his apology for spreading rumors of TB in Yuma, AZ spread by people of Mexican decent"""
23-11-22 17:20,b'@BarackObama Need I remind you ... you provided guns to the Mexican cartels that killed American people... HYPOCRITE'
23-11-22 17:16,"b""@joey_jojojojojo @CNN I lived it.  The world today is far more racist than it was 20 years ago.  Liberals have made it there new tool to divide us.  And people like you fall for it.   Look at my picture. I'm mexican American.  I'll be willing to bet you are white."""
23-11-22 17:14,b'@espn @ESPNFC Who works harder? My Mexican people or Japanese people?'
23-11-22 17:00,"b'Three people in Wisconsin were arrested after an investigation recovered pounds of drugs and alleged drug money, all of which reportedly tie back to the Mexican Drug Cartels.\nhttps://t.co/9k411Z9IiU'"
23-11-22 16:59,b'@RyanRosenblatt See that\xe2\x80\x99s the thing- people say that about Mexican kids but they\xe2\x80\x99ve said that forever and they keep missing on those guys. They can\xe2\x80\x99t afford to miss when everyone else catches up'
23-11-22 16:59,b'Fajitas at Mexican restaurants are always worth the price just so you can turn people\xe2\x80\x99s heads as the meat comes out sizzling on a skillet'
23-11-22 16:56,b'@Sturgeons_Law Her comment feels like the mirror version of a white Mexican woman in one of my college classes telling our Afro-Cuban professor who studied the black communities in Mexico that there were no Black people in Mexico.'
23-11-22 16:55,"b'@swimlightly @Rascon4221 @RockOmega80 @CJinPinstripes @Datphillydude @AdamSchefter @joshweinfuss we call them \xe2\x80\x9cwhitexicans\xe2\x80\x9d in Mexico. People grouped into this category act just like white people and look down on darker mexicans, despite both being Mexican, lol.'"
23-11-22 16:52,"b'@RBizzle7 @Datphillydude @AdamSchefter @joshweinfuss No, we are only Mexicans. Chicanos is how the Mexicans born in US call themselves, and we call tejano a everyone that comes from Texas. The other names are a invention of US for minimize the Mexican people that lives there.'"
23-11-22 16:51,b'In #Qatar2022\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf that 500+ people have embraced Islam recently. Here\xe2\x80\x99s a Mexican  fan who took his shahada\n Thousands of fans from around the \xf0\x9f\x8c\x8d are there. May they get an opportunity to see the beauty of Islam .\n#QatarWorldCup2022\n#FIFAWorldCup\xe2\x80\xaf\xe2\x80\xaf\xe2\x80\xaf #WorldCup https://t.co/Gf6nhfW5T4'
23-11-22 16:51,b'@rod_hynes @nevadaspurs @grantcohn I may have a short answer. Its the wrong market. Mexican citizens that are nfl fans do not listen banda or prefer other genres. Mexican nfl fans usually range from upper middle to upper class people. In these classes banda music is usually seen as music for lower class people'
23-11-22 16:50,"b'Today we celebrate Bl Miguel Pro, SJ, Martyr of the Mexican Revolution, who secretly served and ministered to the Mexican people, giving the ultimate sacrifice.\n\nBlessed Miguel Pro, Faithful Servant and Priest of God, pray for us!\n\n\xc2\xa1VIVA CRISTO REY!  LONG LIVE CHRIST THE KING! https://t.co/i2U4wbkbLz'"
23-11-22 16:49,"b'@SFM_2022 @mmpadellan @DiablitosMusica In mexico guns are illegal, yet they have they highest rate of gun violence the average Mexican is at the mercy of cartels . Laws mean nothing to people who want to do harm .'"
23-11-22 16:49,b'@Prairies The Mexican people bring such joy to the World Cup! Let\xe2\x80\x99s remember them cheering for Korea when they kept them in the group stages in 2018.  \n\nhttps://t.co/e4drckScfp'
23-11-22 16:49,b'@invidyaa @marsonian1337 @PeetzNVidya @disclosetv take a tour of the border of my country Mexico and you will change your mind  \n\ntrue freedom is walking in your country without fear and having opportunities in it\n\npeople like you prefer to sell their country to parasites and criminals (the same as the Mexican government) https://t.co/9IlxSMkKzB'
23-11-22 16:48,"b""@carolcarol92 In highschool I'd always have the full Hispanics tell me I wasn't Hispanic enough because I was half white and didn't speak Spanish. I am half Mexican but there's the barrier and I definitely feel it! Then there was the white people in school that would through subtle racist..."""
23-11-22 16:46,"b'@MSNBC @MaddowBlog Yes, DHS Mayorkas is going to be impeached by the US House, as he should be for failing at his job and failing the American people at the US Mexican border.'"
23-11-22 16:43,b'@raphousetv2 We always talk about White people making chicken. Can we have a discussion about Black people making Italian and Mexican food \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
23-11-22 16:42,b'I think it\xe2\x80\x99s funny how every time I offer people Mexican candy I have to explain what it is'
23-11-22 16:27,b'#shanquellarobinson the whole situation is sad. Everyone is lying their asses off. From the friends to the doctor to the Mexican police. I believe the pathologist and the autopsy report as they have no vested interest and no reason to lie. Wake up people \n\nhttps://t.co/rqhEg14GAO'
23-11-22 16:26,b'I am so thankful my mother grew up in a Mexican neighborhood so she knows to season our food because Jesus the way white people cook chicken is gross'
23-11-22 16:21,b'This investigation has revealed drug ties directly back to the Mexican Drug Cartels. https://t.co/xJciWJFruE'
23-11-22 16:18,b'People in California need to understand that Mexican is a nationality and not a race'
23-11-22 16:15,"b""@Brett__22 @smc429 PPP loans went to all political parties. I administered them. From Mexican owned family restaurants in Texas to synagogues in NYC people were crying over the phone to me. They were losing everything. It wasn't rich people getting the money. It was salaries of the average Joe."""
23-11-22 16:14,"b""@Sobering_Thot @Halloweenie_420 I've also been on the butt-end of casual Mexican jokes as well. For some reason that seems to be the norm for a lot of people"""
23-11-22 16:05,"b'@JackPosobiec Mexican Cartels are some seriously territorial people. Not that I ""know"" anything, but if they were operating in what the cartels thought of as their territory... https://t.co/9GDPLVhohm'"
23-11-22 15:57,b'@offgridteacher definitely good Mexican food in Bakersfield. I like Arizona Cafe and it is near Pyrenees bakery if either are open on Thanksgiving. Not the best part of town but Arizona does have a security guard walking the area to keep cars and people safe.'
23-11-22 15:53,b'@wheremysnacks I just don\xe2\x80\x99t get where people don\xe2\x80\x99t understand she\xe2\x80\x99s talking about HER experience\xe2\x80\xa6 she isn\xe2\x80\x99t white or Mexican\xe2\x80\xa6 so she\xe2\x80\x99s relating it herself \xf0\x9f\x92\x80'
23-11-22 15:50,"b'@Jose96458346 @Mal_Percival @Paradoxmeta_io You are mexican. A latino. You live in united state... united states have been involved in latin countries revolution, dictatorship, funding missionaries, drug culture ect  so when i say our people i mean Latino people. Doing it in 1 tweet. Lets hope your gerbal brain gets it.'"
23-11-22 15:47,"b""@MrsLfromTX @GregAbbott_TX @deliastamales You do know that he's married to the granddaughter of Mexican Immigrants right? Racist much? Its amazing people can't grasp the difference between legal and illegal immigration and spout off ignorant and vile comments to reinforce their self diluted reality."""
23-11-22 15:46,"b'The problem with the border is people on the Mexican side are brutalized raped robbed  preyed upon victims, but the second they enter the USA they become brutal predatory rapist robbing criminals. What is it about crossing the border that makes people become their own opposite?'"
23-11-22 15:41,b'@HairyPolitical @adz48211 @Stephfortrump1 @ak_julee @ganthbaker @kylenabecker @elonmusk @Twitter Ever looked at how many white people there are in the states vs Mexican immigrants?'
23-11-22 15:33,b'@JohnnyCashPrice @adz48211 @Stephfortrump1 @ak_julee @ganthbaker @kylenabecker @elonmusk @Twitter White people cause more crimes then Mexican immigrants \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'
23-11-22 15:32,"b""@JohnnyCashPrice @adz48211 @Stephfortrump1 @ak_julee @ganthbaker @kylenabecker @elonmusk @Twitter Because Mexican immigrants cause less crime then people living here. But that's all you guys focus on."""
23-11-22 15:32,"b'Mexican fan converts to #Islam at Katara mosque in #Doha, #Qatar.\n\nIt\xe2\x80\x99s being reported that over 500 people have converted to Islam over the past week.'"
23-11-22 15:29,"b""@SpaceAnimation4 @fasterromantic @weirdtwinkie @CorwinRowlette @terminallyOL I'm Mexican, but don't y'all throw people off cliffs for liking the same gender??? The irony here is off the charts"""
23-11-22 15:27,b'Three people arrested in a Dodge County drug bust are believed to have direct ties to the Mexican Drug Cartels. https://t.co/OBjnsQjF4K'
